repo,merge,commits_p1,commits_p2,files_p1,files_p2,overlap_files,overlap_ratio,authors_p1,authors_p2,churn_p1,churn_p2,conflict_files,code_conflict,label
cxf,9d11427a238226236db50a38b557e56708f1059d,2,1,5,2,0,0.0,1,1,98,220,,0,0
cxf,218c83b502a8b339731518d099457307c6d8d6ef,2,2,8,7,0,0.0,2,1,324,903,,0,0
cxf,722b6a044466bbed8c0ef665127ee360bc5d0120,1,1,1,1,0,0.0,1,1,17,2,,0,0
cxf,ccd7a7c1d55ee4cee0e148cba83273bc02f29a24,8,1,12,3,0,0.0,3,1,84,41,,0,0
cxf,70133ba0d7b7d4d7dd173d8e4ce4247376cb512b,6,1,9,3,0,0.0,1,1,145,36,,0,0
cxf,4a8d90e6a247f6713180df8ec6a4715c164f60dd,39,1,338,1,0,0.0,5,1,3926,16,,0,0
cxf,59856f3dfe02f734c563aa0a37c32ebb57819eee,12,2,37,2,0,0.0,5,1,914,23,,0,0
cxf,51707c7c25b3e4f7e67704688e48e4894896b5ed,4,1,7,1,0,0.0,2,1,43,31,,0,0
cxf,9897b1cc13058cbbf0eceb001665fb11c34b88af,2,1,1,11,0,0.0,1,1,4,640,,0,0
cxf,7340f82e6aa4ed75e51a3ecb6ae0fa2a0fa229f3,9,1,54,13,0,0.0,5,1,3679,704,,0,0
cxf,cb60a4d794df79f6d0901e44d3eafa3d6bc8fd0c,2,1,2,3,0,0.0,2,1,4,12,,0,0
cxf,b3b7e59b35a3ca85200e7603b85a2fc84b65b2bf,3,15,11,10,0,0.0,3,1,119,474,,0,0
cxf,f337f255ba41ac607f558c0d36b3f8db2f8fba89,14,39,10,65,0,0.0,1,7,474,1155,,0,0
cxf,b8f66bb7c77125560d8d4091ac77258d79401613,6,19,10,32,2,0.05,1,5,461,591,rt/features/logging/src/main/java/org/apache/cxf/ext/logging/AbstractLoggingInterceptor.java,1,1
cxf,77d15448c44353aad897a4c861723e687fbad70c,1,1,2,1,0,0.0,1,1,26,2,,0,0
cxf,8d216eefc5cbf7ff3501c128bba5bee446d721a8,10,3,18,10,1,0.037,6,1,376,166,,0,0
cxf,b8e24192378aa2b9bd8110186673d8904f6237d5,3,2,3,6,1,0.125,1,1,12,108,,0,0
cxf,296fd745d6f4e47a1404fc6521ddd80e16af8677,1,3,2,14,0,0.0,1,1,67,908,,0,0
cxf,55de869117d93853e5dccaee878e86a38d6f057b,3,7,4,18,1,0.0476,1,3,77,109,,0,0
cxf,0a62ccf4d93a04e5c495b27e744aebe0a74980f4,98,2,231,6,0,0.0,11,1,6614,167,,0,0
cxf,dc7cbfbae302d6b0519174ac1c38ffa1e687548a,1,2,1,1,0,0.0,1,1,2,22,,0,0
cxf,700f95cbaac85b3965297e3d2533d8d36672ec8d,4,3,8,12,0,0.0,3,1,209,467,,0,0
