repo,merge,commits_p1,commits_p2,files_p1,files_p2,overlap_files,overlap_ratio,authors_p1,authors_p2,churn_p1,churn_p2,conflict_files,code_conflict,label
commons-csv,ee849e5fb695d0d38fc06539d01a01c0aca64574,2,1,2,1,0,0.0,2,1,8,2,,0,0
commons-csv,768fbdd70b3398e4ab2a43abd9feedfe2c0c9360,5,1,6,1,1,0.1667,3,1,16,2,,0,0
commons-csv,decfc1b77da7b7e9846697235b9aed4a998405c6,2,1,2,2,0,0.0,2,1,8,4,,0,0
commons-csv,f596c7e07564f2944dc18e08b255ea136eb0c818,2,1,1,1,1,1.0,2,1,2,2,,0,0
commons-csv,bc61b750d85e9ac1b4a45e210fad81498b7b8959,30,1,11,2,0,0.0,5,1,102,38,,0,0
commons-csv,1842b788fd6bbcbc569b07b9f8a81a2d60c49f87,2,1,1,2,0,0.0,2,1,2,4,,0,0
commons-csv,ba8ba605a07ff4986d3b58b9ca699d46daa4b6f3,2,113,1,26,1,0.0385,1,6,6,1256,,0,0
commons-csv,b1bdb99c427716381eee074eba0450e5f9189cca,31,2,10,3,0,0.0,4,1,89,134,,0,0
commons-csv,3b55ade372459326df04ee7f56388ffa86574a45,2,1,3,1,0,0.0,2,1,6,2,,0,0
commons-csv,534916e25e9f4a519833ca7ecdfcf57d73ca3abc,1,3,1,2,0,0.0,1,2,2,4,,0,0
commons-csv,fe4d75e87e3a9d1be92214a4530cdbce7164a9de,2,1,3,1,0,0.0,2,1,6,2,,0,0
commons-csv,86b2bfa9c154c5a03cbe2b6dd9006956a8892aba,2,1,1,3,0,0.0,2,1,2,6,,0,0
commons-csv,b358bbd958209b112513ae86b076cbcbf290cf6f,6,1,4,1,0,0.0,2,1,14,2,,0,0
commons-csv,1cf6a1a26c60f57ffd31f51650692ed093ed6141,4,1,4,2,2,0.5,2,1,10,4,,0,0
commons-csv,18bcd0d2332ce737ef64cfbf7a2b5b71bac9a8c2,2,1,4,1,1,0.25,2,1,8,2,,0,0
commons-csv,1b62381d2d7f8600e6e44f7cb56cb4a331798a17,6,1,1,1,1,1.0,2,1,6,2,,0,0
commons-csv,d7afefc766509a951df6969685d19eaf008d0173,4,1,1,1,1,1.0,2,1,4,2,,0,0
commons-csv,4c70d5cf3f587f7c61fb0fabf9df481719f7ce9f,2,1,1,1,1,1.0,2,1,2,2,,0,0
commons-csv,c5ac847b35732ce2cdc70c71d037c70cc227098c,5,1,7,1,0,0.0,2,1,18,2,,0,0
commons-csv,4a865fd7f8fadc1b12d77ecabacbdc8cf2aab5bf,3,2,5,3,1,0.1429,1,2,14,20,,0,0
commons-csv,1b4e3af81aacc6a897bd4875d2deeb7858635dd4,16,1,10,1,0,0.0,3,1,430,2,,0,0
commons-csv,2fff399d1af90c0c8cbd870c83af301025a521be,2,1,1,2,0,0.0,1,1,28,4,,0,0
commons-csv,23c39b158e13ee835ae77ed3e39de0d54a0600cd,30,1,13,2,2,0.1538,6,1,219,8,,0,0
commons-csv,41a063d2cfd992d526db228e6a237fb7a57b4581,25,3,9,6,2,0.1538,5,1,68,150,,0,0
commons-csv,6d80ca8fa576bbdd46604b378d4078654d9e0346,4,1,2,3,0,0.0,2,1,15,6,,0,0
commons-csv,d46919da2651a797662a937c9870cb04ac4037c2,8,2,8,1,0,0.0,3,1,26,14,,0,0
commons-csv,ded226aae1ad36ebeedfb82900091e30b87b9149,3,1,2,4,0,0.0,2,1,4,8,,0,0
commons-csv,2e851bc96029b60c2f7cbdb10ae1b99207fcda3d,12,7,6,2,1,0.1429,3,2,311,219,,0,0
commons-csv,019915bee292b6ed5897112031578bea16a59ca8,1,1,1,1,0,0.0,1,1,1,2,,0,0
commons-csv,994407df291262aaf29c58871fb4c715f20fa03c,1,1,1,1,0,0.0,1,1,2,2,,0,0
commons-csv,4d1290d1a0a2ddad68ab23f2805a788f12cd93ec,4,1,1,3,0,0.0,1,1,4,14,,0,0
commons-csv,c7541b63443d5c30f81afdc39754b526ceb68324,3,1,1,1,0,0.0,1,1,4,2,,0,0
commons-csv,dce2b545299bbf5a45a45ff3d8c9079f267ba932,1,1,1,1,0,0.0,1,1,2,2,,0,0
commons-csv,3627c5ae83226dbe383ed8abb32c1e9c3f51cefe,1,1,1,1,0,0.0,1,1,1,142,,0,0
commons-csv,d59f0866cee8af91d7391e613de353ae42a119c0,1,1,1,1,0,0.0,1,1,2,2,,0,0
commons-csv,ee9b09e7502436f39ad21edf5425f32e3b2705a5,3,1,12,1,0,0.0,1,1,149,2,,0,0
commons-csv,805d329bda8c322eabdd9fd821157ea011ee62e1,1,1,1,1,0,0.0,1,1,2,2,,0,0
commons-csv,848c148b56caa79cf236728477def53eeda47e1c,1,3,2,3,1,0.25,1,1,4,94,,0,0
commons-csv,f57be875117d56fa9a9a52026d9c7c2cb774b5e9,1,1,1,1,0,0.0,1,1,3,2,,0,0
commons-csv,d32fae69d0575132526552862b386e96d97b420f,1,1,1,1,0,0.0,1,1,2,2,,0,0
commons-csv,660f7c9f853092ec8abf5d6c81d260e3c80c2194,1,16,1,16,1,0.0625,1,3,2,324,,0,0
commons-csv,1521cc285daf9923d09bd112892647c60e59a750,1,1,1,2,1,0.5,1,1,2,17,,0,0
