repo,merge,commits_p1,commits_p2,files_p1,files_p2,overlap_files,overlap_ratio,authors_p1,authors_p2,churn_p1,churn_p2,conflict_files,code_conflict,label
logging-log4j2,69b14f96e22f5b79a9a6e20552515f0b5edaa3e3,1,7,2,5,0,0.0,1,1,7,384,,0,0
logging-log4j2,e31731b6898a3f241c65fc613e7948284a4a42df,2,1,2,2,0,0.0,1,1,35,22,,0,0
logging-log4j2,c8c6438daffa24583756cb0912f9af8e4605e73f,20,2,67,19,19,0.2836,5,1,688,93,,0,0
logging-log4j2,d5071900b0c72fccd8bf7e2ccee3a8164d4fdb25,1,32,1,193,0,0.0,1,6,1,0,,0,0
logging-log4j2,1974c8202eed10d0c971f493ca2c09a05bfc6cbb,10,30,8,193,2,0.0101,2,5,144,4832,log4j-core/src/main/java/org/apache/logging/log4j/core/appender/rolling/RollingFileManager.java;src/changes/changes.xml,1,1
logging-log4j2,bd649ed99069add1a2b46b9e8e1079803d9507ad,3,8,11,8,3,0.1875,1,2,206,160,log4j-core/src/main/java/org/apache/logging/log4j/core/config/ConfigurationScheduler.java;src/changes/changes.xml,1,1
logging-log4j2,a6f9d12bd93ca7c7517c3d22addbfaa236252a5c,1,2,1,2,0,0.0,1,1,8,10,,0,0
logging-log4j2,4ac36e1341998053c94646772ee345e09e58e12d,1,7,1,110,0,0.0,1,3,10,741,,0,0
logging-log4j2,66669d2dabd9b1854c58a09f33558e25e9555b7b,1,13,1,24,0,0.0,1,2,14,1173,,0,0
logging-log4j2,34a41236f9d609e40ddaa76c29e35413b8de6ef9,1,3,3,12,1,0.0714,1,1,142,291,,0,0
logging-log4j2,6466fa17151aac1c9099755e40b6b7b53f852076,1,1,2,9,1,0.1,1,1,29,402,,0,0
logging-log4j2,c770ee928abdb56581cdfb36d38a7335eae84907,1,2,2,3,0,0.0,1,1,51,6639,,0,0
logging-log4j2,19ac9876f81629a318fad85ce5d795e059ba479b,1,5,1,8,0,0.0,1,2,41,99,,0,0
logging-log4j2,f11a6525375772fd86c51b90008353707f1d03a3,1,1,1,1,0,0.0,1,1,7,3,,0,0
logging-log4j2,ee6f50d4c8b809272d496d221a641804f7a71220,1,1,1,1,0,0.0,1,1,9,74,,0,0
logging-log4j2,8c922b058306af0e371a825b4d06d6912fe331a8,66,2,161,3,0,0.0,4,1,6916,136,,0,0
logging-log4j2,49bd0924f802af2d014938f79522c777dc73db33,1,7,2,9,0,0.0,1,1,7,428,,0,0
logging-log4j2,32adca2582538661c22475b87dcd855cc24a1bd8,3,1,5,1,0,0.0,2,1,31,7,,0,0
logging-log4j2,8f3dee3204e209975cc477a0a725d297525257cc,1,5,6,24,1,0.0345,1,3,146,2076,,0,0
logging-log4j2,19418b37df948609a8852a17f206076048043f6f,7,6,17,9,1,0.04,1,2,200,6979,src/changes/changes.xml,0,1
logging-log4j2,3064471eaa1b7f7d3c5e38349281e1ccdd054cfa,5,4,17,6,1,0.0455,1,2,201,25,,0,0
logging-log4j2,94465257cc0e2c3645ce08a72c1dbb64b63ae282,2,1,16,1,0,0.0,1,1,164,4,,0,0
logging-log4j2,1c0359314cb03e9ae77fdf1d1dafe9e7fd8e702e,1,1,2,1,0,0.0,1,1,83,16,,0,0
logging-log4j2,60833808d86f2b2ed1604f37dab124af31ca6736,1,1,1,1,1,1.0,1,1,14,7,log4j-1.2-api/src/test/java/org/apache/log4j/config/AbstractLog4j1ConfigurationConverterTest.java,1,1
logging-log4j2,96cc528db29bb5ede659c4012f88ba411cc5e857,1,12,1,11,0,0.0,1,2,2,590,,0,0
logging-log4j2,bb220a0cb09523d5a2c129089d5cd114a80d0afb,1,3,1,3,0,0.0,1,1,8,28,,0,0
logging-log4j2,23731ded060be8adde27f83f604f98ad7712abe3,4,2,3,3,0,0.0,1,1,27,111,,0,0
logging-log4j2,1e77460e9260acfee68faa2c92886ca6dbfebbac,2,2,6,4,0,0.0,1,1,66,95,,0,0
logging-log4j2,817d89838afea77e35048cbc8da7a5df38a0076a,1,1,4,49,0,0.0,1,1,95,784,,0,0
logging-log4j2,16e7ef70ca44e0f403951fa9491ff3506139ee62,7,4,11,9,0,0.0,1,1,109,430,,0,0
logging-log4j2,c97864bb2ec22eca13f67081e6c68da3c701fc1a,1,2,1,6,0,0.0,1,1,6,164,,0,0
logging-log4j2,d40d24c8419278c2bccd9747f465875f5d998efb,1,1,1,13,0,0.0,1,1,2,212,,0,0
logging-log4j2,ae159dcf8dbe6d1983223b953550aa98ddf88cf6,5,1,5,1,0,0.0,1,1,439,5,,0,0
logging-log4j2,f5d0433b81d9d95699fc9c13a42a0eb76a6401ad,1,5,3,4,0,0.0,1,1,13,60,,0,0
logging-log4j2,8a149a1060b4010359aff94bf2eb601bac8fad7f,1,9,1,11,0,0.0,1,1,9,772,,0,0
logging-log4j2,5fa1ac1dde80ca4eb608acb5517ee4d60018fbe5,1,3,1,2,0,0.0,1,1,2,39,,0,0
logging-log4j2,a9069ad0375c0f2ca35d76336dd7d69e9c935cf4,1,10,1,11,0,0.0,1,1,1,444,,0,0
logging-log4j2,7ec63ce9b1eb0aff62777a559732382a959100c1,150,5,81,7,0,0.0,1,2,6167,1062,,0,0
logging-log4j2,213ad7c4f8efd7ce3ca89db969ef82e279818634,149,20,81,15,0,0.0,1,2,6167,1450,,0,0
logging-log4j2,a107355edc95911622c1f642d1f5ac775ae3d53e,2,1,1,5,0,0.0,1,1,34,105,,0,0
logging-log4j2,467142097fb973900a9dc6e31c3c019d6a9a82a6,145,33,75,32,0,0.0,1,2,5918,3445,,0,0
logging-log4j2,822f106382180fbf3c0d36fde71fe8ee5bdc04b8,143,100,75,206,5,0.0181,1,5,5917,20046,log4j-core/src/main/java/org/apache/logging/log4j/core/impl/ReusableLogEventFactory.java,1,1
logging-log4j2,a559d5caf300daab8d4d9d0ffb7527628e2a9c0b,1,2,1,7,0,0.0,1,2,15,41,,0,0
logging-log4j2,e7bbd27fc3143c5dda2dfa7d8ee553872ef5e2d2,29,35,35,33,3,0.0462,2,1,1047,1226,,0,0
logging-log4j2,6fb6b708ae895aad935b1690307b958c26111c3c,138,57,72,89,0,0.0,1,2,5689,1884,,0,0
logging-log4j2,8f5ac5307d5917549f9ac4f900b154604af18eeb,1,3,11,2,0,0.0,1,2,291,24,,0,0
logging-log4j2,41ea561fb817c39d83a8dc95be5676a0ab8cc30a,34,502,33,401,7,0.0164,1,8,1224,21856,log4j-core/src/test/java/org/apache/logging/log4j/junit/LoggerContextRule.java;pom.xml,1,1
logging-log4j2,090aca8fb841007c72d354d69efed339bb949cd0,2,11,2,29,0,0.0,1,1,59,584,,0,0
logging-log4j2,8bc692211e3ea19b7cbb4918a6620be2c2a589a4,10,32,29,15,0,0.0,1,4,584,408,,0,0
logging-log4j2,463d484622c033e944a7cad1964f92fbb69c1aa9,40,1,57,1,1,0.0175,1,1,1749,34,,0,0
